timestamps,value,anomaly,changepoint,trend,noise,seasonality1,seasonality2,seasonality3
1420293600,-50.14106594,0,0,0,8.960034434,-83.2250413,41.13620668,-17.01226575
1420297200,-86.66856414,0,0,0,-8.088767538,-96.1,33.58757211,-16.06736871
1420300800,-81.2353881,0,0,0,-6.660346799,-83.2250413,23.75,-15.1
1420304400,-59.40837836,0,0,0,-9.540770428,-48.05,12.29390464,-14.11151257
1420308000,-1.423374259,0,0,0,11.67991466,-8.10E-12,2.00E-12,-13.10328892
1420311600,54.63333709,0,0,0,30.95398087,48.05,-12.29390464,-12.07673913
1420315200,41.83165357,0,0,0,-6.610088794,83.2250413,-23.75,-11.03329894
1420318800,42.89419931,0,0,0,-9.643800913,96.1,-33.58757211,-9.974427671
1420322400,25.97031046,0,0,0,-7.216917895,83.2250413,-41.13620668,-8.901606267
1420326000,-9.824785281,0,0,0,-4.17697337,48.05,-45.88147675,-7.816335162
1420329600,-40.9239312,0,0,0,13.29620101,-1.79E-12,-47.5,-6.720132205
1420333200,-91.40959781,0,0,0,8.136409479,-48.05,-45.88147675,-5.614530536
1420336800,-150.5953983,0,0,0,-21.73307387,-83.2250413,-41.13620668,-4.501076439
1420340400,-148.416577,0,0,0,-15.34767769,-96.1,-33.58757211,-3.381327178
1420344000,-112.4174014,0,0,0,-3.185511288,-83.2250413,-23.75,-2.256848826
1420347600,-71.53384457,0,0,0,-10.06072587,-48.05,-12.29390464,-1.129214067
1420351200,10.57924097,0,0,0,10.57924097,7.54E-13,1.86E-13,-4.44E-14
1420354800,73.77825109,0,0,0,12.30513238,48.05,12.29390464,1.129214067
1420358400,84.41429748,0,0,0,-24.81759265,83.2250413,23.75,2.256848826
1420362000,112.7607207,0,0,0,-20.30817861,96.1,33.58757211,3.381327178
1420365600,139.2379379,0,0,0,10.37561346,83.2250413,41.13620668,4.501076439
1420369200,100.965873,0,0,0,1.419865667,48.05,45.88147675,5.614530536
1420372800,71.41290539,0,0,0,17.19277319,2.82E-13,47.5,6.720132205
1420376400,-10.5042831,0,0,0,-16.15209501,-48.05,45.88147675,7.816335162
1420380000,-25.667725,0,0,0,7.519503353,-83.2250413,41.13620668,8.901606267
1420383600,-66.95323554,0,0,0,-14.41523531,-96.1,33.58757211,9.974427671
1420387200,-38.60122605,0,0,0,9.840516315,-83.2250413,23.75,11.03329894
1420390800,-20.35995978,0,0,0,3.319396448,-48.05,12.29390464,12.07673913
1420394400,9.967576739,0,0,0,-3.135712182,-1.32E-12,3.26E-13,13.10328892
1420398000,52.24163972,0,0,0,2.374031788,48.05,-12.29390464,14.11151257
1420401600,82.48799419,0,0,0,7.912952882,83.2250413,-23.75,15.1
1420405200,95.7301877,0,0,0,17.15039109,96.1,-33.58757211,16.06736871
1420408800,59.03731442,0,0,0,-0.063785956,83.2250413,-41.13620668,17.01226575
1420412400,9.141733864,0,0,0,-10.96015899,48.05,-45.88147675,17.9333696
1420416000,-46.75071184,0,0,0,-18.08010385,2.35E-12,-47.5,18.82939202
1420419600,-73.84932483,0,0,0,0.383072097,-48.05,-45.88147675,19.69907982
1420423200,-94.4478907,0,0,0,9.372140602,-83.2250413,-41.13620668,20.54121668
1420426800,-113.6718458,0,0,0,-5.338898514,-96.1,-33.58757211,21.35462479
1420430400,-82.50895003,0,0,0,2.327924745,-83.2250413,-23.75,22.13816653
1420434000,-41.0238404,0,0,0,-3.570681794,-48.05,-12.29390464,22.89074604
1420437600,-14.19119482,0,0,0,-37.80250559,-3.39E-12,-8.38E-13,23.61131077
1420441200,59.94848054,0,0,0,-24.69427705,48.05,12.29390464,24.29885295
1420444800,126.4301306,0,0,0,-5.497321731,83.2250413,23.75,24.95241098
1420448400,154.4335855,0,0,0,-0.825057459,96.1,33.58757211,25.57107082
1420452000,159.3912996,0,0,0,8.876084435,83.2250413,41.13620668,26.15396719
1420455600,121.1517123,0,0,0,0.519950701,48.05,45.88147675,26.70028488
1420459200,57.53613796,0,0,0,-17.17312185,4.43E-12,47.5,27.20925981
1420462800,48.79745393,0,0,0,23.28579706,-48.05,45.88147675,27.68018013
1420466400,-15.2819943,0,0,0,-1.305546888,-83.2250413,41.13620668,28.11238721
1420470000,-34.28199524,0,0,0,-0.274843926,-96.1,33.58757211,28.50527658
1420473600,-50.51619004,0,0,0,-19.89944747,-83.2250413,23.75,28.85829873
1420477200,-0.918728084,0,0,0,5.66640732,-48.05,12.29390464,29.17095995
1420480800,15.82795143,0,0,0,-13.61487152,-5.46E-12,1.35E-12,29.44282295
1420484400,45.4085923,0,0,0,-20.02101055,48.05,-12.29390464,29.67350749
1420488000,94.69657095,0,0,0,5.358838699,83.2250413,-23.75,29.86269095
1420491600,91.93244309,0,0,0,-0.590093543,96.1,-33.58757211,30.01010874
1420495200,70.20244377,0,0,0,-2.001945525,83.2250413,-41.13620668,30.11555467
1420498800,39.16657403,0,0,0,6.819169497,48.05,-45.88147675,30.17888128
1420502400,-46.86160823,0,0,0,-29.56160823,6.50E-12,-47.5,30.2
1420506000,-54.13415078,0,0,0,9.618444684,-48.05,-45.88147675,30.17888128
1420509600,-105.1463193,0,0,0,-10.90062598,-83.2250413,-41.13620668,30.11555467
1420513200,-94.95737533,0,0,0,4.720088039,-96.1,-33.58757211,30.01010874
1420516800,-72.89881151,0,0,0,4.213538838,-83.2250413,-23.75,29.86269095
1420520400,-6.300908599,0,0,0,24.36948855,-48.05,-12.29390464,29.67350749
1420524000,15.96931724,0,0,0,-13.4735057,3.39E-12,8.38E-13,29.44282295
1420527600,95.12229268,0,0,0,5.607428087,48.05,12.29390464,29.17095995
1420531200,144.7297862,0,0,0,8.896446149,83.2250413,23.75,28.85829873
1420534800,154.4726589,0,0,0,-3.720189774,96.1,33.58757211,28.50527658
1420538400,156.273287,0,0,0,3.799651843,83.2250413,41.13620668,28.11238721
1420542000,117.4138798,0,0,0,-4.197777101,48.05,45.88147675,27.68018013
1420545600,82.80308944,0,0,0,8.093829629,8.57E-12,47.5,27.20925981
1420549200,-7.188210917,0,0,0,-31.71997255,-48.05,45.88147675,26.70028488
1420552800,-15.25385431,0,0,0,0.681013117,-83.2250413,41.13620668,26.15396719
1420556400,-42.96428989,0,0,0,-6.022932813,-96.1,33.58757211,25.57107082
1420560000,-2.154119517,0,0,0,32.3685108,-83.2250413,23.75,24.95241098
1420563600,-6.153416838,0,0,0,5.30382557,-48.05,12.29390464,24.29885295
1420567200,32.28687931,0,0,0,8.675568541,1.32E-12,-3.26E-13,23.61131077
1420570800,63.09708279,0,0,0,4.450241398,48.05,-12.29390464,22.89074604
1420574400,82.76985059,0,0,0,1.156642758,83.2250413,-23.75,22.13816653
1420578000,86.32837882,0,0,0,2.46132613,96.1,-33.58757211,21.35462479
1420581600,47.66843706,0,0,0,-14.96161424,83.2250413,-41.13620668,20.54121668
1420585200,2.969242048,0,0,0,-18.89836102,48.05,-45.88147675,19.69907982
1420588800,-23.5233662,0,0,0,5.147241786,-2.83E-13,-47.5,18.82939202
1420592400,-87.24171742,0,0,0,-11.24361027,-48.05,-45.88147675,17.9333696
1420596000,-118.2873777,0,0,0,-10.93839551,-83.2250413,-41.13620668,17.01226575
1420599600,-110.6242923,0,0,0,2.995911055,-96.1,-33.58757211,16.06736871
1420603200,-83.61630996,0,0,0,8.258731348,-83.2250413,-23.75,15.1
1420606800,-41.29788481,0,0,0,4.93450726,-48.05,-12.29390464,14.11151257
1420610400,7.3116314,0,0,0,-5.791657522,-7.53E-13,-1.86E-13,13.10328892
1420614000,91.02408437,0,0,0,18.6034406,48.05,12.29390464,12.07673913
1420617600,127.2750266,0,0,0,9.266686401,83.2250413,23.75,11.03329894
1420621200,130.2205997,0,0,0,-9.441400076,96.1,33.58757211,9.974427671
1420624800,135.9262594,0,0,0,2.66340516,83.2250413,41.13620668,8.901606267
1420628400,98.92117795,0,0,0,-2.826633966,48.05,45.88147675,7.816335162
1420632000,56.60457681,0,0,0,2.384444608,1.79E-12,47.5,6.720132205
1420635600,-28.72915918,0,0,0,-32.17516647,-48.05,45.88147675,5.614530536
1420639200,-20.02987483,0,0,0,17.55788336,-83.2250413,41.13620668,4.501076439
1420642800,-54.90888912,0,0,0,4.2222116,-96.1,33.58757211,3.381327178
1420646400,-69.92646407,0,0,0,-12.70827159,-83.2250413,23.75,2.256848826
1420650000,-44.23525712,0,0,0,-9.608375829,-48.05,12.29390464,1.129214067
1420653600,35.32423612,0,0,0,35.32423612,-2.82E-12,6.98E-13,-5.92E-14
1420657200,28.67734413,0,0,0,-5.949537156,48.05,-12.29390464,-1.129214067
1420660800,59.37709734,0,0,0,2.158904865,83.2250413,-23.75,-2.256848826
1420664400,41.83870963,0,0,0,-17.29239108,96.1,-33.58757211,-3.381327178
1420668000,16.02350459,0,0,0,-21.5642536,83.2250413,-41.13620668,-4.501076439
1420671600,-7.691212061,0,0,0,-4.245204775,48.05,-45.88147675,-5.614530536
1420675200,-70.00807292,0,0,0,-15.78794071,3.86E-12,-47.5,-6.720132205
1420678800,-116.873424,0,0,0,-15.12561207,-48.05,-45.88147675,-7.816335162
1420682400,-125.358164,0,0,0,7.904690279,-83.2250413,-41.13620668,-8.901606267
1420686000,-136.8259978,0,0,0,2.836001933,-96.1,-33.58757211,-9.974427671
1420689600,-128.6256694,0,0,0,-10.61732921,-83.2250413,-23.75,-11.03329894
1420693200,-63.65565522,0,0,0,8.764988557,-48.05,-12.29390464,-12.07673913
1420696800,-27.73713608,0,0,0,-14.63384716,-4.90E-12,-1.21E-12,-13.10328892
1420700400,62.66658223,0,0,0,16.43419016,48.05,12.29390464,-14.11151257
1420704000,71.31898155,0,0,0,-20.55605975,83.2250413,23.75,-15.1
1420707600,124.512879,0,0,0,10.89267564,96.1,33.58757211,-16.06736871
1420711200,69.53267914,0,0,0,-37.81630309,83.2250413,41.13620668,-17.01226575
1420714800,83.45488949,0,0,0,7.456782345,48.05,45.88147675,-17.9333696
1420718400,27.60505826,0,0,0,-1.065549725,-4.99E-12,47.5,-18.82939202
1420722000,-34.20738941,0,0,0,-12.33978634,-48.05,45.88147675,-19.69907982
1420725600,-72.0066109,0,0,0,-9.376559599,-83.2250413,41.13620668,-20.54121668
1420729200,-87.73686399,0,0,0,-3.8698113,-96.1,33.58757211,-21.35462479
1420732800,-69.91240659,0,0,0,11.70080125,-83.2250413,23.75,-22.13816653
1420736400,-58.09248666,0,0,0,0.554354738,-48.05,12.29390464,-22.89074604
1420740000,-29.71255005,0,0,0,-6.101239282,-6.97E-12,1.72E-12,-23.61131077
1420743600,14.94807624,0,0,0,3.490833836,48.05,-12.29390464,-24.29885295
1420747200,36.25175519,0,0,0,1.729124867,83.2250413,-23.75,-24.95241098
1420750800,49.45251027,0,0,0,12.5111532,96.1,-33.58757211,-25.57107082
1420754400,17.71983636,0,0,0,1.784968934,83.2250413,-41.13620668,-26.15396719
1420758000,-29.68129478,0,0,0,-5.149533146,48.05,-45.88147675,-26.70028488
1420761600,-43.31647686,0,0,0,31.39278295,-2.92E-12,-47.5,-27.20925981
1420765200,-126.287858,0,0,0,-4.676201134,-48.05,-45.88147675,-27.68018013
1420768800,-185.1089064,0,0,0,-32.6352712,-83.2250413,-41.13620668,-28.11238721
1420772400,-180.4056288,0,0,0,-22.21278013,-96.1,-33.58757211,-28.50527658
1420776000,-130.2527718,0,0,0,5.580568218,-83.2250413,-23.75,-28.85829873
1420779600,-112.1241511,0,0,0,-22.60928646,-48.05,-12.29390464,-29.17095995
1420783200,-48.74455823,0,0,0,-19.30173528,-9.04E-12,-2.23E-12,-29.44282295
1420786800,20.13739853,0,0,0,-10.53299862,48.05,12.29390464,-29.67350749
1420790400,65.06141731,0,0,0,-12.05093304,83.2250413,23.75,-29.86269095
1420794000,113.5088869,0,0,0,13.83142351,96.1,33.58757211,-30.01010874
1420797600,85.0022723,0,0,0,-9.243421008,83.2250413,41.13620668,-30.11555467
1420801200,67.30518412,0,0,0,3.552588658,48.05,45.88147675,-30.17888128
1420804800,17.68088662,0,0,0,0.38088662,-8.48E-13,47.5,-30.2
1420808400,-46.89891107,0,0,0,-14.55150654,-48.05,45.88147675,-30.17888128
1420812000,-68.01103148,0,0,0,4.193357815,-83.2250413,41.13620668,-30.11555467
1420815600,-95.6172269,0,0,0,-3.094690266,-96.1,33.58757211,-30.01010874
1420819200,-71.97337042,0,0,0,17.36436183,-83.2250413,23.75,-29.86269095
1420822800,-59.31682281,0,0,0,6.112780038,-48.05,12.29390464,-29.67350749
1420826400,-14.61841683,0,0,0,14.82440611,-1.88E-13,4.64E-14,-29.44282295
1420830000,8.539796222,0,0,0,1.954660819,48.05,-12.29390464,-29.17095995
1420833600,28.88753394,0,0,0,-1.729208627,83.2250413,-23.75,-28.85829873
1420837200,33.05787999,0,0,0,-0.949271325,96.1,-33.58757211,-28.50527658
1420840800,21.60443335,0,0,0,7.627985939,83.2250413,-41.13620668,-28.11238721
1420844400,-16.39335331,0,0,0,9.118303564,48.05,-45.88147675,-27.68018013
1420848000,-73.89681957,0,0,0,0.812440239,1.22E-12,-47.5,-27.20925981
1420851600,-141.2712193,0,0,0,-20.63945762,-48.05,-45.88147675,-26.70028488
1420855200,-124.7550774,0,0,0,25.76013781,-83.2250413,-41.13620668,-26.15396719
1420858800,-164.9953798,0,0,0,-9.736736887,-96.1,-33.58757211,-25.57107082
1420862400,-128.3787133,0,0,0,3.548739022,-83.2250413,-23.75,-24.95241098
1420866000,-82.09882774,0,0,0,2.543929847,-48.05,-12.29390464,-24.29885295
1420869600,-5.800875047,0,0,0,17.81043572,-2.26E-12,-5.58E-13,-23.61131077
1420873200,43.99025706,0,0,0,6.537098457,48.05,12.29390464,-22.89074604
1420876800,70.28473713,0,0,0,-14.55213764,83.2250413,23.75,-22.13816653
1420880400,100.2508035,0,0,0,-8.082143806,96.1,33.58757211,-21.35462479
1420884000,115.101224,0,0,0,11.2811927,83.2250413,41.13620668,-20.54121668
1420887600,79.56815518,0,0,0,5.335758247,48.05,45.88147675,-19.69907982
1420891200,2.532248754,0,0,0,-26.13835923,3.30E-12,47.5,-18.82939202
1420894800,-32.39027916,0,0,0,-12.2883863,-48.05,45.88147675,-17.9333696
1420898400,-54.12640281,0,0,0,4.974697562,-83.2250413,41.13620668,-17.01226575
1420902000,-95.24389915,0,0,0,-16.66410254,-96.1,33.58757211,-16.06736871
1420905600,-77.04458869,0,0,0,-2.469547385,-83.2250413,23.75,-15.1
1420909200,-38.35266528,0,0,0,11.51494265,-48.05,12.29390464,-14.11151257
1420912800,-16.52370891,0,0,0,-3.420419991,-4.33E-12,1.07E-12,-13.10328892
1420916400,-3.676250542,0,0,0,-27.35560677,48.05,-12.29390464,-12.07673913
1420920000,47.20770704,0,0,0,-1.234035332,83.2250413,-23.75,-11.03329894
1420923600,48.98399476,0,0,0,-3.554005459,96.1,-33.58757211,-9.974427671
1420927200,34.42490536,0,0,0,1.237677007,83.2250413,-41.13620668,-8.901606267
1420930800,-5.912875311,0,0,0,-0.2650634,48.05,-45.88147675,-7.816335162
1420934400,-63.48697742,0,0,0,-9.266845213,5.37E-12,-47.5,-6.720132205
1420938000,-93.26096969,0,0,0,6.285037597,-48.05,-45.88147675,-5.614530536
1420941600,-154.5930141,0,0,0,-25.73068971,-83.2250413,-41.13620668,-4.501076439
1420945200,-145.3983787,0,0,0,-12.32947942,-96.1,-33.58757211,-3.381327178
1420948800,-108.0467856,0,0,0,1.185104544,-83.2250413,-23.75,-2.256848826
1420952400,-41.60309261,0,0,0,19.8700261,-48.05,-12.29390464,-1.129214067
1420956000,3.950959487,0,0,0,3.950959487,4.52E-12,1.12E-12,-5.18E-14
1420959600,78.87974485,0,0,0,17.40662614,48.05,12.29390464,1.129214067
1420963200,112.9985979,0,0,0,3.7667078,83.2250413,23.75,2.256848826
1420966800,133.0637646,0,0,0,-0.00513466,96.1,33.58757211,3.381327178
1420970400,129.1475052,0,0,0,0.285180763,83.2250413,41.13620668,4.501076439
1420974000,114.9368951,0,0,0,15.39088779,48.05,45.88147675,5.614530536
1420977600,48.66753177,0,0,0,-5.552600435,7.44E-12,47.5,6.720132205
1420981200,25.15762129,0,0,0,19.50980938,-48.05,45.88147675,7.816335162
1420984800,-48.30783264,0,0,0,-15.12060429,-83.2250413,41.13620668,8.901606267
1420988400,-55.70760953,0,0,0,-3.169609303,-96.1,33.58757211,9.974427671
1420992000,-31.4764877,0,0,0,16.96525467,-83.2250413,23.75,11.03329894
1420995600,-23.09680361,0,0,0,0.582552609,-48.05,12.29390464,12.07673913
1420999200,7.236913042,0,0,0,-5.866375879,2.45E-12,-6.05E-13,13.10328892
1421002800,40.51712216,0,0,0,-9.35048577,48.05,-12.29390464,14.11151257
1421006400,77.71947445,0,0,0,3.144433148,83.2250413,-23.75,15.1
1421010000,73.39049702,0,0,0,-5.18929958,96.1,-33.58757211,16.06736871
1421013600,71.04091105,0,0,0,11.93981067,83.2250413,-41.13620668,17.01226575
1421017200,16.54200077,0,0,0,-3.559892085,48.05,-45.88147675,17.9333696
1421020800,-8.351664366,0,0,0,20.31894362,9.51E-12,-47.5,18.82939202
1421024400,-58.6603401,0,0,0,15.57205682,-48.05,-45.88147675,19.69907982
1421028000,-113.7123553,0,0,0,-9.892324009,-83.2250413,-41.13620668,20.54121668
1421031600,-114.7374934,0,0,0,-6.404546064,-96.1,-33.58757211,21.35462479
1421035200,-64.54939531,0,0,0,20.28747947,-83.2250413,-23.75,22.13816653
1421038800,-56.81807039,0,0,0,-19.36491179,-48.05,-12.29390464,22.89074604
1421042400,10.32568393,0,0,0,-13.28562684,3.78E-13,9.33E-14,23.61131077
1421046000,84.36658446,0,0,0,-0.27617313,48.05,12.29390464,24.29885295
1421049600,134.5635774,0,0,0,2.636125091,83.2250413,23.75,24.95241098
1421053200,117.7777285,0,0,0,-37.48091441,96.1,33.58757211,25.57107082
1421056800,146.2202269,0,0,0,-4.294988281,83.2250413,41.13620668,26.15396719
1421060400,117.6547384,0,0,0,-2.977023278,48.05,45.88147675,26.70028488
1421064000,92.83324646,0,0,0,18.12398665,6.58E-13,47.5,27.20925981
1421067600,14.06240815,0,0,0,-11.44924873,-48.05,45.88147675,27.68018013
1421071200,-35.02669023,0,0,0,-21.05024282,-83.2250413,41.13620668,28.11238721
1421074800,-26.00745825,0,0,0,7.999693071,-96.1,33.58757211,28.50527658
1421078400,-33.34830634,0,0,0,-2.731563774,-83.2250413,23.75,28.85829873
1421082000,-31.32334786,0,0,0,-24.73821246,-48.05,12.29390464,29.17095995
1421085600,39.72561367,0,0,0,10.28279073,-1.69E-12,4.19E-13,29.44282295
1421089200,51.11255633,0,0,0,-14.31704652,48.05,-12.29390464,29.67350749
1421092800,85.26592616,0,0,0,-4.071806091,83.2250413,-23.75,29.86269095
1421096400,88.5108067,0,0,0,-4.011729937,96.1,-33.58757211,30.01010874
1421100000,87.57024505,0,0,0,15.36585575,83.2250413,-41.13620668,30.11555467
1421103600,36.30696129,0,0,0,3.959556753,48.05,-45.88147675,30.17888128
1421107200,-16.08779789,0,0,0,1.212202113,2.73E-12,-47.5,30.2
1421110800,-69.39734461,0,0,0,-5.644749144,-48.05,-45.88147675,30.17888128
1421114400,-62.83156108,0,0,0,31.41413223,-83.2250413,-41.13620668,30.11555467
1421118000,-103.3886311,0,0,0,-3.711167707,-96.1,-33.58757211,30.01010874
1421121600,-68.47555019,0,0,0,8.636800162,-83.2250413,-23.75,29.86269095
1421125200,-27.16795713,0,0,0,3.502440017,-48.05,-12.29390464,29.67350749
1421128800,26.13839969,0,0,0,-3.304423255,-3.77E-12,-9.31E-13,29.44282295
1421132400,100.1526234,0,0,0,10.63775877,48.05,12.29390464,29.17095995
1421136000,127.1196324,0,0,0,-8.713707686,83.2250413,23.75,28.85829873
1421139600,165.8139607,0,0,0,7.621112029,96.1,33.58757211,28.50527658
1421143200,131.4417705,0,0,0,-21.03186467,83.2250413,41.13620668,28.11238721
1421146800,133.9915105,0,0,0,12.37985364,48.05,45.88147675,27.68018013
1421150400,78.12780386,0,0,0,3.418544046,4.80E-12,47.5,27.20925981
1421154000,11.19203712,0,0,0,-13.33972452,-48.05,45.88147675,26.70028488
1421157600,-13.73226218,0,0,0,2.202605248,-83.2250413,41.13620668,26.15396719
1421161200,-24.9377335,0,0,0,12.00362357,-96.1,33.58757211,25.57107082
1421164800,-52.90973418,0,0,0,-18.38710386,-83.2250413,23.75,24.95241098
1421168400,-20.9755578,0,0,0,-9.518315387,-48.05,12.29390464,24.29885295
1421172000,28.51654779,0,0,0,4.905237015,-5.84E-12,1.44E-12,23.61131077
1421175600,46.7697256,0,0,0,-11.8771158,48.05,-12.29390464,22.89074604
1421179200,96.61273222,0,0,0,14.99952438,83.2250413,-23.75,22.13816653
1421182800,75.94257475,0,0,0,-7.924477938,96.1,-33.58757211,21.35462479
1421186400,54.30388063,0,0,0,-8.326170672,83.2250413,-41.13620668,20.54121668
1421190000,30.69498656,0,0,0,8.827383488,48.05,-45.88147675,19.69907982
1421193600,-20.27640105,0,0,0,8.394206938,-4.05E-12,-47.5,18.82939202
1421197200,-70.57342427,0,0,0,5.424682878,-48.05,-45.88147675,17.9333696
1421200800,-117.9273993,0,0,0,-10.57841707,-83.2250413,-41.13620668,17.01226575
1421204400,-113.922293,0,0,0,-0.302089616,-96.1,-33.58757211,16.06736871
1421208000,-103.4193128,0,0,0,-11.54427149,-83.2250413,-23.75,15.1
1421211600,-40.59772379,0,0,0,5.63466828,-48.05,-12.29390464,14.11151257
1421215200,8.310795508,0,0,0,-4.792493414,-7.91E-12,-1.96E-12,13.10328892
1421218800,80.51758148,0,0,0,8.096937702,48.05,12.29390464,12.07673913
1421222400,106.579479,0,0,0,-11.42886126,83.2250413,23.75,11.03329894
1421226000,134.2699691,0,0,0,-5.392030684,96.1,33.58757211,9.974427671
1421229600,121.9966498,0,0,0,-11.26620442,83.2250413,41.13620668,8.901606267
1421233200,109.0669322,0,0,0,7.319120274,48.05,45.88147675,7.816335162
1421236800,37.62927466,0,0,0,-16.59085754,-1.98E-12,47.5,6.720132205
1421240400,-2.969412139,0,0,0,-6.415419424,-48.05,45.88147675,5.614530536
1421244000,-31.96920943,0,0,0,5.618548753,-83.2250413,41.13620668,4.501076439
1421247600,-71.56373866,0,0,0,-12.43263794,-96.1,33.58757211,3.381327178
1421251200,-38.4524349,0,0,0,18.76575758,-83.2250413,23.75,2.256848826
1421254800,-47.47855039,0,0,0,-12.8516691,-48.05,12.29390464,1.129214067
1421258400,4.029005165,0,0,0,4.029005165,9.43E-13,-2.33E-13,-5.18E-14
1421262000,30.29481421,0,0,0,-4.332067079,48.05,-12.29390464,-1.129214067
1421265600,66.00044926,0,0,0,8.782256786,83.2250413,-23.75,-2.256848826
1421269200,74.49516718,0,0,0,15.36406647,96.1,-33.58757211,-3.381327178
1421272800,52.30821938,0,0,0,14.72046119,83.2250413,-41.13620668,-4.501076439
1421276400,6.769078613,0,0,0,10.2150859,48.05,-45.88147675,-5.614530536
1421280000,-64.305936,0,0,0,-10.0858038,9.33E-14,-47.5,-6.720132205
1421283600,-104.9409064,0,0,0,-3.193094458,-48.05,-45.88147675,-7.816335162
1421287200,-141.4343943,0,0,0,-8.171540007,-83.2250413,-41.13620668,-8.901606267
1421290800,-126.1762491,0,0,0,13.48575065,-96.1,-33.58757211,-9.974427671
1421294400,-131.4380915,0,0,0,-13.42975126,-83.2250413,-23.75,-11.03329894
1421298000,-83.8606778,0,0,0,-11.44003402,-48.05,-12.29390464,-12.07673913
1421301600,-4.441543194,0,0,0,8.661745728,-1.13E-12,-2.79E-13,-13.10328892
1421305200,33.58676304,0,0,0,-12.64562902,48.05,12.29390464,-14.11151257
1421308800,105.0135607,0,0,0,13.13851942,83.2250413,23.75,-15.1
1421312400,120.1507884,0,0,0,6.530584985,96.1,33.58757211,-16.06736871
1421316000,116.7867852,0,0,0,9.437802951,83.2250413,41.13620668,-17.01226575
1421319600,77.1333533,0,0,0,1.135246154,48.05,45.88147675,-17.9333696
1421323200,20.67951699,0,0,0,-7.991090995,2.17E-12,47.5,-18.82939202
1421326800,-13.74437412,0,0,0,8.123228957,-48.05,45.88147675,-19.69907982
1421330400,-54.62649385,0,0,0,8.003557452,-83.2250413,41.13620668,-20.54121668
1421334000,-90.87554809,0,0,0,-7.008495401,-96.1,33.58757211,-21.35462479
1421337600,-90.47351164,0,0,0,-8.860303804,-83.2250413,23.75,-22.13816653
1421341200,-60.13215644,0,0,0,-1.485315048,-48.05,12.29390464,-22.89074604
1421344800,-42.52054743,0,0,0,-18.90923666,-3.20E-12,7.91E-13,-23.61131077
1421348400,19.83833712,0,0,0,8.38109471,48.05,-12.29390464,-24.29885295
1421352000,47.36208418,0,0,0,12.83945386,83.2250413,-23.75,-24.95241098
1421355600,32.07080576,0,0,0,-4.870551321,96.1,-33.58757211,-25.57107082
1421359200,16.89625476,0,0,0,0.961387331,83.2250413,-41.13620668,-26.15396719
1421362800,-21.69133673,0,0,0,2.840424901,48.05,-45.88147675,-26.70028488
1421366400,-72.20311207,0,0,0,2.506147744,4.24E-12,-47.5,-27.20925981
1421370000,-147.2394917,0,0,0,-25.62783479,-48.05,-45.88147675,-27.68018013
1421373600,-123.5060362,0,0,0,28.96759904,-83.2250413,-41.13620668,-28.11238721
1421377200,-143.7973022,0,0,0,14.39554651,-96.1,-33.58757211,-28.50527658
1421380800,-152.8530434,0,0,0,-17.01970331,-83.2250413,-23.75,-28.85829873
1421384400,-88.33819905,0,0,0,1.176665546,-48.05,-12.29390464,-29.17095995
1421388000,-35.79547312,0,0,0,-6.352650173,-5.27E-12,-1.30E-12,-29.44282295
1421391600,29.13678611,0,0,0,-1.53361104,48.05,12.29390464,-29.67350749
1421395200,73.63891897,0,0,0,-3.473431381,83.2250413,23.75,-29.86269095
1421398800,103.5463722,0,0,0,3.868908823,96.1,33.58757211,-30.01010874
1421402400,111.6562683,0,0,0,17.41057495,83.2250413,41.13620668,-30.11555467
1421406000,49.46002343,0,0,0,-14.29257203,48.05,45.88147675,-30.17888128
1421409600,17.17642744,0,0,0,-0.123572563,6.31E-12,47.5,-30.2
1421413200,-7.801289306,0,0,0,24.54611523,-48.05,45.88147675,-30.17888128
1421416800,-101.9653329,0,0,0,-29.76094358,-83.2250413,41.13620668,-30.11555467
1421420400,-87.6313398,0,0,0,4.891196836,-96.1,33.58757211,-30.01010874
1421424000,-62.74419744,0,0,0,26.59353482,-83.2250413,23.75,-29.86269095
1421427600,-52.84649777,0,0,0,12.58310508,-48.05,12.29390464,-29.67350749
1421431200,-22.57872806,0,0,0,6.864094888,3.58E-12,-8.85E-13,-29.44282295
1421434800,-10.54907272,0,0,0,-17.13420813,48.05,-12.29390464,-29.17095995
1421438400,30.404943,0,0,0,-0.211799567,83.2250413,-23.75,-28.85829873
1421442000,9.070770956,0,0,0,-24.93638036,96.1,-33.58757211,-28.50527658
1421445600,40.51385063,0,0,0,26.53740322,83.2250413,-41.13620668,-28.11238721
1421449200,-23.0396802,0,0,0,2.471976675,48.05,-45.88147675,-27.68018013
1421452800,-45.13941626,0,0,0,29.56984355,-2.54E-12,-47.5,-27.20925981
1421456400,-128.8681643,0,0,0,-8.23640262,-48.05,-45.88147675,-26.70028488
1421460000,-132.683656,0,0,0,17.83155918,-83.2250413,-41.13620668,-26.15396719
1421463600,-163.3292223,0,0,0,-8.070579391,-96.1,-33.58757211,-25.57107082
1421467200,-123.2356138,0,0,0,8.691838527,-83.2250413,-23.75,-24.95241098
1421470800,-81.82325672,0,0,0,2.819500872,-48.05,-12.29390464,-24.29885295
1421474400,-26.26458812,0,0,0,-2.653277348,-9.42E-12,-2.33E-12,-23.61131077
1421478000,41.91619277,0,0,0,4.463034168,48.05,12.29390464,-22.89074604
